lat,long,date,time,region
10.4775,123.763,12/29/2014,,Cebu
8.8152,124.8293,11/24/2009,,Misamis Oriental
16.0769,121.7536,11/23/2008,,Aurora
7.8354,125.3915,10/02/2016,,Bukidnon
16.2852,120.5811,08/12/2013,,Benguet
7.4943,122.3435,10/08/2013,,Zamboanga Sibugay
17.8101,120.9319,11/04/2010,,Abra
16.9817,121.7753,10/18/2010,,Isabela
10.35176697,123.8780348,01/14/2017,,Central Visayas
7.1426,125.4782,01/15/2009,,Davao Region
16.1509,120.4502,08/27/2011,,Pangasinan
13.77195072,124.2689432,12/25/2016,,Catanduanes
17.5632,121.218,10/08/2009,,Kalinga
7.2195,125.465,01/24/2013,,Davao Region
6.133,125.0245,08/22/2008,,Soccsksargen
18.0167,121.1831,10/18/2010,,Apayao
13.7442,123.5378,10/17/2016,,Camarines Sur
10.3879,123.9179,08/14/2011,,Central Visayas
16.2814,119.887,07/19/2015,,Pangasinan
13.8383,124.2714,01/19/2015,,Catanduanes
17.6,121.3667,01/19/2015,,Kalinga
8.3886,123.1689,10/18/2010,,Zamboanga del Norte
14.0391,124.1621,01/13/2014,,Catanduanes
10.3419,123.8842,11/16/2011,,Central Visayas
18.4281,121.0642,07/28/2013,,Apayao
14.601,120.9762,10/18/2010,,Metro Manila
10.3026,123.9067,09/26/2009,,Central Visayas
8.5419,124.763,09/17/2014,,Misamis Oriental
10.4524,123.2617,11/24/2009,,Negros Occidental
16.8828,120.7802,12/26/2011,,Benguet
7.8471,126.0509,10/08/2009,,Davao de Oro
10.5641,123.2547,12/28/2014,,Negros Occidental
16.3727,120.6074,10/05/2013,,Cordillera Administrative Region
10.0747,125.5672,05/27/2011,,Dinagat Islands
13.0785,123.8347,12/24/2013,,Albay
16.3273,120.5753,12/28/2010,,Benguet
11.5735,122.1001,05/10/2011,,Antique
16.5132,120.8246,07/08/2014,,Benguet
16.976,120.9076,08/21/2015,,Mountain Province
8.7031,124.7439,07/04/2015,,Misamis Oriental
10.3351,123.8799,11/24/2009,,Central Visayas
7.1733,124.2185,07/28/2013,,Maguindanao del Norte
10.335,123.8725,09/07/2014,,Central Visayas
16.7133,120.9878,07/21/2013,,Ifugao
14.5854,121.0709,10/20/2016,,Metro Manila
10.57172733,125.1066087,10/25/2012,,Southern Leyte
10.310885,123.823355,01/02/2011,,Cebu
7.794,126.1632,11/05/2016,,Davao de Oro
7.3667,125.85,01/11/2014,,Davao de Oro
16.0309,121.9912,01/12/2014,,Aurora
10.3708,123.7619,12/11/2013,,Cebu
12.282,124.6167,10/18/2010,,Northern Samar
10.509,124.9789,12/08/2008,,Leyte
6.769806329,125.1815517,03/16/2011,,Davao del Sur
6.2245,124.7128,07/09/2017,,South Cotabato
6.4791,124.8142,10/04/2016,,South Cotabato
10.3128,125.1159,09/10/2010,,Southern Leyte
15.954,120.9766,01/02/2011,,Nueva Ecija
10.71,125.01,10/20/2016,,Leyte
17.5541,121.2368,02/17/2012,,Kalinga
7.1904,124.5335,10/18/2010,,North Cotabato
16.8336,121.1151,09/29/2009,,Ifugao
18.418,121.0613,10/18/2010,,Apayao
11.2529,124.9736,10/18/2010,,Eastern Visayas
9.543,125.4427,03/17/2011,,Surigao del Norte
10.8388,123.495,02/02/2011,,Negros Occidental
9.3591,122.8211,01/10/2012,,Negros Oriental
18.5875,120.8221,10/05/2013,,Ilocos Norte
13.5983,124.1003,01/23/2014,,Catanduanes
10.0599,125.6266,10/15/2016,,Dinagat Islands
16.4193,120.62,01/23/2011,,Cordillera Administrative Region
9.7534,122.4786,06/24/2011,,Negros Occidental
14.6833,120.5333,10/07/2013,,Bataan
10.41107984,123.877217,06/26/2011,,Central Visayas
10.3286,123.8896,04/11/2017,,Central Visayas
10.3622,123.8639,07/20/2013,,Central Visayas
16.9,120.4525,07/20/2011,,La Union
16.9959,121.3014,08/20/2008,,Ifugao
10.2451,123.8332,10/16/2016,,Cebu
11.5375,122.3749,10/25/2012,,Aklan
16.5505,120.8299,11/16/2011,,Benguet
16.392,120.5996,06/19/2012,,Cordillera Administrative Region
10.3318,123.8866,08/06/2009,,Central Visayas
10.48486923,125.0019461,10/13/2011,,Southern Leyte
12.1512,123.6452,01/16/2017,,Masbate
14.0728,121.5082,12/18/2015,,Quezon
10.7886,122.5363,07/14/2010,,Iloilo
6.2644,125.6678,07/30/2016,,Davao Occidental
17.265,121.2088,01/20/2010,,Kalinga
7.653,122.9479,10/18/2010,,Zamboanga Sibugay
14.836,120.2761,08/30/2011,,Central Luzon
15.9841,120.2016,05/31/2010,,Pangasinan
16.9413,120.9074,08/09/2011,,Mountain Province
7.9978,122.8157,10/08/2009,,Zamboanga del Norte
6.5368,124.5618,05/19/2014,,Sultan Kudarat
10.3456,123.8969,08/12/2011,,Central Visayas
7.9436,125.2441,11/24/2009,,Bukidnon
9.7177,124.3378,07/04/2011,,Bohol
10.3504,123.8815,01/25/2011,,Central Visayas
7.6333,125.0167,07/28/2013,,Bukidnon
7.8675,123.3647,07/16/2011,,Zamboanga del Sur
16.6066,120.6202,08/07/2015,,Benguet
8.4406,124.7212,08/19/2013,,Northern Mindanao
12.1969,124.5528,01/17/2014,,Samar
10.38,123.89,12/08/2008,,Central Visayas
14.6533,121.6034,10/19/2010,,Quezon
14.2138,121.0105,02/20/2012,,Cavite
13.9716,121.9162,09/13/2009,,Quezon
18.2216,121.0489,12/18/2015,,Apayao
7.736255099,125.5214687,12/17/2010,,Davao del Norte
7.0611,121.9325,01/24/2017,,Zamboanga Peninsula
10.182,123.6703,06/30/2015,,Cebu
10.2833,125.0667,12/10/2010,,Southern Leyte
16.39,120.66,01/02/2011,,Benguet
17.5753,120.89,09/23/2008,,Abra
10.0884,124.981,08/18/2013,,Southern Leyte
16.7221,121.0046,01/27/2011,,Ifugao
7.36,122.1865,05/25/2011,,Zamboanga del Norte
13.3125,123.7465,08/16/2010,,Albay
14.2245,122.7663,02/12/2012,,Camarines Norte
11.8895,119.939,07/26/2011,,Palawan
16.4597,120.5809,09/14/2014,,Benguet
9.8964,123.42,10/08/2009,,Cebu
17.686,121.8726,11/25/2009,,Cagayan
13.1358,123.3608,11/04/2010,,Albay
12.394284,122.45898,01/20/2011,,Romblon
12.34,122.56,12/17/2017,,Romblon
16.6619,121.6386,01/07/2012,,Isabela
10.5906,122.1394,11/04/2010,,Iloilo
10.3863054,124.980934,09/17/2012,,Southern Leyte
13.6042,123.52,01/14/2014,,Camarines Sur
8.0539,126.4037,02/20/2012,,Surigao del Sur
6.3666,124.7333,01/30/2011,,South Cotabato
10.3166,123.8452,01/18/2011,,Central Visayas
9.3059,125.8571,12/10/2010,,Surigao del Sur
16.4996,120.8329,02/03/2011,,Benguet
10.3177097,123.8475216,10/18/2010,,Central Visayas
9.5497,122.8812,12/10/2010,,Negros Oriental
8.7122,124.7653,01/16/2011,,Misamis Oriental
11.811,125.1507,11/24/2009,,Samar
16.5702,120.5204,03/17/2011,,Benguet
16.419,120.5832,09/26/2009,,Cordillera Administrative Region
10.3968,123.9075,10/10/2016,,Central Visayas
16.4286,120.642,02/14/2012,,Benguet
14.8977,120.2377,10/18/2010,,Zambales
17.1686,121.048,08/04/2011,,Mountain Province
8.0211,124.3133,08/13/2015,,Lanao del Sur
10.1999,123.7215,12/12/2010,,Cebu
10.342048,123.861028,05/08/2011,,Central Visayas
14.1939,121.1481,12/14/2016,,Laguna
7.6,125.9667,09/08/2009,,Davao de Oro
6.199382401,124.8566407,01/12/2014,,South Cotabato
9.6514,124.3655,05/04/2011,,Bohol
8.9458,125.5319,10/12/2011,,Caraga
7.4166,126.0011,01/10/2014,,Davao de Oro
16.36626096,120.6312641,01/28/2013,,Cordillera Administrative Region
10.42450171,123.9428072,05/24/2017,,Cebu
10.37,123.97,12/27/2011,,Cebu
7.9216,125.1666,12/27/2011,,Bukidnon
10.37,123.89,07/04/2011,,Central Visayas
14.0598,121.2986,02/14/2012,,Laguna
9.774184314,123.5297419,06/09/2011,,Cebu
17.6424,121.3254,04/05/2017,,Kalinga
7.8177,126.0499,10/08/2009,,Davao de Oro
16.9379,120.9263,12/16/2011,,Mountain Province
11.03424851,124.8442658,08/21/2015,,Leyte
16.5127,120.6336,11/08/2013,,Benguet
9.826,125.6095,10/08/2009,,Surigao del Norte
7.704506691,126.142273,11/24/2009,,Davao de Oro
13.6048,123.5215,12/10/2008,,Camarines Sur
10.6235,123.8937,02/12/2012,,Cebu
11.6064,121.6896,01/20/2014,,Antique
11.2462,124.9944,07/17/2015,,Eastern Visayas
10.4792,124.9986,01/02/2011,,Southern Leyte
7.0804,125.6147,02/16/2012,,Davao Region
14.4315,120.4851,07/01/2011,,Bataan
7.6483,125.6118,06/24/2011,,Davao del Norte
10.232,123.7294,08/17/2015,,Cebu
16.8937,120.7783,12/07/2010,,Benguet
7.8705,126.3235,08/19/2013,,Davao Oriental
8.1469,125.137,01/14/2011,,Bukidnon
16.4564,120.5855,10/09/2012,,Benguet
13.6862,124.264,10/04/2009,,Catanduanes
10.3163,123.8529,12/07/2008,,Central Visayas
11.1302,125.2603,01/25/2011,,Eastern Samar
6.8426,125.4137,01/03/2015,,Davao del Sur
8.504,126.1736,02/25/2013,,Surigao del Sur
16.5713,120.7325,04/22/2016,,Benguet
8.5138,123.3022,10/08/2009,,Zamboanga del Norte
17.0869,120.9762,11/15/2011,,Mountain Province
16.4016,120.5967,08/28/2010,,Cordillera Administrative Region
17.9209,121.2194,10/08/2009,,Apayao
16.3798,120.6852,10/18/2010,,Benguet
7.9756,122.3698,08/21/2015,,Zamboanga del Norte
17.5396,120.9956,08/05/2013,,Abra
17.4012,121.3034,10/18/2010,,Kalinga
7.3521,126.1544,08/31/2010,,Davao de Oro
16.4244,120.678,05/23/2011,,Benguet
6.9264,122.0239,08/19/2013,,Zamboanga Peninsula
10.6073,124.9705,07/01/2015,,Leyte
10.3402,125.0778,02/16/2012,,Southern Leyte
10.2143,125.5872,01/27/2011,,Dinagat Islands
14.6046311,121.1751292,01/13/2014,,Rizal
16.9897,120.7538,07/31/2009,,Ilocos Sur
17.108372,121.144802,08/16/2016,,Mountain Province
10.3315,123.8789,12/01/2016,,Central Visayas
12.8836,120.9877,08/21/2011,,Occidental Mindoro
10.395,123.9153,08/04/2011,,Central Visayas
10.2754,123.8252,10/16/2010,,Cebu
8.1484,123.8296,09/17/2014,,Misamis Occidental
14.675,121.15,02/15/2012,,Rizal
13.06945762,123.9615021,09/24/2008,,Sorsogon
6.2793,124.7126,12/29/2018,,South Cotabato
9.94928114,118.8014459,10/04/2016,,Mimaropa
15.8228,121.4923,05/28/2017,,Aurora
13.2959,123.4848,10/01/2011,,Albay
10.717,123.511,07/26/2011,,Negros Occidental
7.9046,123.7227,12/27/2011,,Lanao del Norte
7.094308,125.60468,12/30/2010,,Davao Region
15.7833,121.4667,09/07/2017,,Aurora
10.32,123.84,11/09/2011,,Central Visayas
8.4966,123.3034,01/19/2012,,Zamboanga del Norte
13.28549037,123.7297874,05/28/2013,,Albay
9.60397,124.273652,01/14/2017,,Bohol
6.1188,124.8792,10/17/2017,,South Cotabato
7.375,125.87,05/19/2011,,Davao de Oro
7.796861888,126.1657482,09/06/2008,,Davao de Oro
14.923,121.0246,02/17/2017,,Bulacan
13.6845,124.1177,01/11/2014,,Catanduanes
6.3665,124.7338,05/26/2011,,South Cotabato
9.29,123.226,07/15/2010,,Negros Oriental
16.4072,120.5829,02/07/2009,,Cordillera Administrative Region
16.4034,120.5962,10/08/2009,,Cordillera Administrative Region
6.9374,125.4141,08/15/2012,,Davao del Sur
7.2549,126.1557,01/17/2011,,Davao de Oro
7.718,126.0436,05/30/2013,,Davao de Oro
8.9626,124.8514,03/19/2014,,Misamis Oriental
16.7667,120.7617,11/24/2009,,Benguet
10.3281,123.8538,11/24/2009,,Central Visayas
9.6515,124.3656,08/19/2013,,Bohol
14.4544,121.1982,01/27/2011,,Rizal
8.647001607,124.7749346,10/16/2011,,Misamis Oriental
16.4946,120.6524,10/15/2016,,Benguet
16.95,122.03,01/08/2017,,Isabela
16.95,121.045,10/15/2009,,Ifugao
8.4984,123.3032,11/04/2010,,Zamboanga del Norte
7.6805,125.2236,08/17/2008,,Bukidnon
10.6468,122.2416,08/30/2012,,Iloilo
7.9035,125.3449,12/29/2014,,Bukidnon
7.743877992,125.669611,08/27/2011,,Davao del Norte
16.2882,120.5875,08/27/2014,,Benguet
13.8193,124.1754,05/19/2011,,Catanduanes
16.4185,120.6003,07/13/2015,,Cordillera Administrative Region
14.545,121.56,10/01/2009,,Quezon
9.7548,123.3459,08/15/2012,,Cebu
16.6623,120.6663,09/09/2009,,Benguet
15.8716,120.5739,10/16/2010,,Pangasinan
14.5902,121.168,05/27/2011,,Rizal
10.3156,123.8955,06/12/2013,,Central Visayas
16.6604,120.9317,08/02/2011,,Ifugao
16.9761,120.5281,10/15/2010,,Ilocos Sur
18.012,121.171,11/24/2010,,Apayao
10.2833,123.8667,08/16/2016,,Central Visayas
16.5857,120.4201,10/18/2010,,La Union
6.4111,124.8338,08/04/2013,,South Cotabato
16.9729,120.6294,10/20/2016,,Ilocos Sur
13.0902,123.6273,12/09/2010,,Albay
7.192836513,125.9690316,09/03/2010,,Davao de Oro
7.8998,123.7741,07/30/2011,,Lanao del Norte
10.2443,123.8332,01/05/2012,,Cebu
16.292,120.5941,08/16/2011,,Benguet
16.7259,120.665,10/12/2011,,Benguet
13.19074294,123.6180333,10/20/2016,,Albay
10.6575,124.9658,08/19/2013,,Leyte
6.4564,124.8763,12/28/2018,,South Cotabato
10.3861,124.98,03/20/2011,,Southern Leyte
9.309786719,123.2109112,07/29/2013,,Negros Oriental
10.2825,125.5768,01/02/2011,,Dinagat Islands
7.604043152,125.8670267,05/24/2017,,Davao del Norte
17.079,120.9925,12/24/2013,,Mountain Province
10.283626,123.821113,08/09/2016,11:00:00,Cebu
16.404676,120.595832,15/08/2016,20:00:00,Cordillera Administrative Region
9.30978672,123.2109112,24/05/2017,00:00:00,Negros Oriental
9.94928114,118.8014459,28/05/2017,22:00:00,Mimaropa
16.36626096,120.6312641,24/05/2017,14:00:00,Cordillera Administrative Region
16.4512,120.5733,19/10/2016,23:00:00,Benguet
14.4544,121.1982,15/10/2016,22:00:00,Rizal
9.6811,118.5489,04/07/2015,17:00:00,Mimaropa
17.3064,121.1548,15/10/2016,23:00:00,Kalinga
6.2793,124.7126,04/10/2016,15:00:00,South Cotabato
10.2813,123.8257,01/08/2016,22:00:00,Cebu
11.1302,125.2603,03/01/2015,15:00:00,Eastern Samar
16.8668,120.7834,22/08/2015,03:00:00,Benguet
16.3602,120.4935,19/07/2015,07:00:00,Benguet
10.3178,123.7808,07/10/2016,23:00:00,Cebu
8.4814,123.2198,02/02/2015,10:00:00,Zamboanga del Norte
7.6483,125.6118,17/08/2015,18:00:00,Davao del Norte
16.3603,120.6757,12/07/2015,15:00:00,Benguet
16.419,120.5832,10/10/2016,23:00:00,Cordillera Administrative Region
7.7364,123.0608,22/10/2015,02:00:00,Zamboanga Sibugay
6.2245,124.7128,04/10/2016,23:00:00,South Cotabato
17.487,120.4359,15/07/2015,09:00:00,Ilocos Sur
11.6064,121.6896,17/07/2015,09:00:00,Antique
6.938,122.0088,28/06/2016,23:00:00,Zamboanga Peninsula
16.2867,120.5842,04/07/2015,23:00:00,Benguet
16.7515,120.7678,21/08/2015,04:00:00,Benguet
14.7171,121.6171,16/12/2015,23:00:00,Quezon
8.504,126.1736,22/04/2016,23:00:00,Surigao del Sur
7.17458616,125.6063053,05/01/2017,14:00:00,Davao Region
7.513007,125.917248,23/10/2016,20:00:00,Davao de Oro
6.500821,124.843439,28/10/2016,07:00:00,South Cotabato
6.76980633,125.1815517,09/07/2017,00:00:00,Davao del Sur
8.991165,124.891843,09/03/2017,07:00:00,Misamis Oriental
13.77195072,124.2689432,25/12/2016,20:00:00,Catanduanes
9.77418431,123.5297419,05/04/2017,04:00:00,Cebu
9.789939,125.485592,27/11/2016,07:00:00,Surigao del Norte
10.342048,123.861028,14/12/2016,08:00:00,Central Visayas
10.35176697,123.8780348,14/01/2017,12:00:00,Central Visayas
16.23854416,120.5171849,13/04/2017,17:00:00,Benguet
7.094308,125.60468,07/09/2017,18:00:00,Davao Region
12.533383,124.333258,11/10/2018,14:00:00,Northern Samar
9.60397,124.273652,17/10/2017,20:00:00,Bohol
12.394284,122.45898,17/12/2017,08:00:00,Romblon
16.431356,120.65546,14/10/2017,17:00:00,Benguet
10.379057,123.913048,28/09/2017,21:00:00,Central Visayas
10.370659,123.874349,25/09/2017,22:00:00,Central Visayas
13.913123,122.604628,26/12/2017,06:00:00,Camarines Sur
16.93278992,121.0732046,08/10/2018,01:26:00,Ifugao
10.71318264,122.26521,05/08/2018,02:00:00,Iloilo
16.38880281,120.661961,16/09/2018,01:26:00,Benguet
17.97930178,121.9759505,04/11/2019,04:46:00,Cagayan
16.41667698,120.9293411,16/09/2018,02:43:00,Nueva Vizcaya
17.66553017,121.7882853,15/09/2018,21:51:00,Cagayan
14.5958,120.9772,22/03/2024,12:00:00,Metro Manila
14.65,121.0475,09/02/2022,12:00:00,Metro Manila
6.9042,122.0761,12/07/2015,14:15:00,Zamboanga Peninsula
7.07,125.6,16/08/2013,21:38:00,Davao Region
14.65,120.97,08/12/2018,06:50:00,Metro Manila
18.0,121.8,17/08/2011,08:00:00,Cagayan
10.32,123.75,17/03/2010,08:00:00,Cebu
12.27,123.58,18/08/2024,08:00:00,Masbate
14.5842,121.1763,18/04/2018,14:00:00,Rizal
14.52,121.05,01/06/2015,18:00:00,Metro Manila
14.5605,121.0765,04/08/2010,14:00:00,Metro Manila
8.48,124.65,04/10/2024,12:00:00,Northern Mindanao
14.7,120.98,02/04/2020,03:30:00,Metro Manila
14.33,120.94,16/02/2018,02:00:00,Cavite
6.12,125.17,11/11/2022,23:00:00,Soccsksargen
14.5008,120.9915,01/11/2011,13:00:00,Metro Manila
14.4624,120.9645,01/10/2013,20:40:00,Cavite
14.617,120.967,25/05/2019,10:15:00,Metro Manila
14.8139,121.0453,28/03/2012,16:45:00,Bulacan
14.5567,121.0214,18/10/2023,16:49:00,Metro Manila
14.45,120.98,30/01/2018,07:00:00,Metro Manila
10.6765,122.9509,12/08/2012,10:00:00,Negros Island Region
10.72,122.57,11/01/2014,09:00:00,Western Visayas
14.38,121.05,14/07/2016,13:01:00,Metro Manila
14.22,121.17,02/06/2011,09:10:00,Laguna
10.3127,123.9488,01/04/2011,09:27:00,Central Visayas
14.4297,120.9367,16/09/2021,08:50:00,Cavite
15.1472,120.5847,17/01/2019,09:49:00,Central Luzon
14.65,121.1,24/11/2011,12:04:00,Metro Manila
14.38,120.88,01/10/2016,12:30:00,Cavite
14.72,121.12,09/10/2019,15:30:00,Rizal
14.5439,120.995,08/02/2023,11:34:00,Metro Manila
14.58,121.03,29/05/2024,07:00:00,Metro Manila
14.32,121.12,31/12/2024,18:00:00,Laguna
14.33,121.08,17/06/2012,09:00:00,Laguna
14.6031,121.0022,18/11/2023,21:03:00,Metro Manila
14.5692,121.1325,17/08/2010,21:35:00,Rizal
15.4869,120.59,09/12/2012,07:00:00,Tarlac
14.66,120.96,27/07/2014,14:00:00,Metro Manila
14.57,121.12,30/12/2013,06:00:00,Rizal
13.9411,121.1622,03/05/2015,15:30:00,Batangas
8.948,125.543,19/02/2010,08:00:00,Caraga
16.4119,120.5933,07/07/2016,06:00:00,Cordillera Administrative Region
10.33,123.93,02/09/2021,07:00:00,Central Visayas
8.23,124.25,11/11/2017,07:20:00,Northern Mindanao
14.275,121.125,26/12/2018,05:00:00,Laguna
15.03,120.68,30/12/2015,05:00:00,Pampanga
13.83,121.0,04/06/2023,07:00:00,Batangas
13.6244,123.1864,24/10/2018,08:43:00,Bicol Region
15.4908,120.9678,14/05/2017,10:37:00,Nueva Ecija
14.3583,121.0583,18/08/2011,16:00:00,Laguna
7.22,124.25,10/01/2018,10:00:00,Bangsamoro
14.4514,121.1919,15/09/2024,10:00:00,Rizal
14.3944,120.8531,10/11/2016,18:00:00,Cavite
9.75,118.75,25/12/2012,15:00:00,Mimaropa
7.4478,125.8078,22/08/2012,19:08:00,Davao del Norte
14.2306,120.975,29/01/2013,16:00:00,Cavite
15.22,120.58,27/03/2016,17:00:00,Pampanga
14.82,120.96,28/09/2010,08:52:00,Bulacan
14.07,121.325,27/10/2012,07:32:00,Laguna
13.93,121.62,27/09/2018,04:00:00,Calabarzon
14.6969,121.1219,21/07/2022,11:54:00,Rizal
10.25,123.83,16/02/2013,21:08:00,Cebu
14.8436,120.8114,09/10/2020,11:28:00,Bulacan
14.83,120.28,15/10/2017,14:50:00,Central Luzon
14.7581,120.9481,16/07/2020,09:25:00,Bulacan
11.24,125.0,03/02/2017,22:57:00,Eastern Visayas
14.6667,120.9417,05/01/2023,22:56:00,Metro Manila
11.0106,124.6075,15/02/2023,21:42:00,Leyte
14.73,120.95,29/09/2010,05:54:00,Bulacan
14.08,121.18,21/04/2023,00:00:00,Batangas
7.9042,125.0928,19/05/2020,05:00:00,Bukidnon
14.28,120.87,16/08/2022,06:00:00,Cavite
7.8272,123.4364,11/04/2014,08:30:00,Zamboanga del Sur
13.13,123.73,30/01/2021,04:00:00,Albay
7.3,125.68,24/05/2019,07:00:00,Davao del Norte
10.38,123.65,24/09/2015,20:00:00,Cebu
8.0031,124.285,24/11/2018,22:05:00,Lanao del Sur
15.9281,120.3489,04/03/2015,06:06:00,Pangasinan
14.58,121.012,27/06/2018,10:08:00,Metro Manila
9.98,122.82,31/01/2011,13:25:00,Negros Occidental
6.5,124.85,07/01/2022,10:00:00,South Cotabato
14.08,121.15,29/11/2010,16:00:00,Batangas
10.5388,122.8384,26/04/2012,19:40:00,Negros Occidental
8.1564,125.1333,08/12/2024,17:00:00,Bukidnon
6.75,125.35,24/02/2021,21:00:00,Davao del Sur
12.07,124.6,13/09/2023,15:00:00,Samar
12.9742,124.0058,23/01/2010,11:50:00,Sorsogon
11.5894,122.7511,21/03/2023,09:00:00,Capiz
16.043,120.334,14/12/2023,12:13:00,Pangasinan
14.93,120.6,30/05/2020,07:40:00,Pampanga
15.0645,120.7203,05/03/2011,07:00:00,Pampanga
6.22,125.07,26/08/2017,04:00:00,South Cotabato
14.3,121.0,05/06/2017,06:30:00,Cavite
15.1458,120.9783,31/05/2021,11:00:00,Bulacan
9.7897,125.4958,21/04/2018,13:21:00,Surigao del Norte
15.3249,120.6554,09/07/2014,10:00:00,Tarlac
14.954,120.901,07/07/2011,15:00:00,Bulacan
17.6133,121.7303,20/03/2024,04:55:00,Cagayan
13.97,121.53,23/05/2014,07:00:00,Quezon
14.32,120.77,03/10/2021,05:05:00,Cavite
7.0083,125.0894,18/05/2010,18:00:00,North Cotabato
10.95,123.3,05/12/2019,17:00:00,Negros Occidental
17.1489,121.8894,07/09/2015,18:06:00,Isabela
10.53,123.93,21/02/2021,15:24:00,Cebu
15.3372,120.59,11/11/2024,08:00:00,Tarlac
14.87,120.95,28/05/2017,17:00:00,Bulacan
12.3528,121.0676,16/01/2020,14:25:00,Occidental Mindoro
10.4111,123.9822,26/11/2022,19:23:00,Cebu
10.245,123.7964,11/01/2017,08:44:00,Cebu
15.8037,120.9991,09/07/2024,11:35:00,Nueva Ecija
14.43,120.48,22/11/2024,10:00:00,Bataan
10.9,123.42,07/08/2014,17:00:00,Negros Occidental
16.68,121.55,20/02/2017,07:59:00,Isabela
10.4,123.95,03/02/2011,13:00:00,Cebu
6.9483,126.2272,30/03/2020,03:15:00,Davao Oriental
13.414,121.18,22/03/2011,19:30:00,Oriental Mindoro
13.414,121.18,15/03/2010,17:10:00,Oriental Mindoro
15.1493,120.7692,24/05/2016,16:15:00,Pampanga
15.9761,120.5711,12/09/2015,22:28:00,Pangasinan
16.77,121.78,09/01/2021,17:00:00,Isabela
15.92,120.42,16/12/2016,20:17:00,Pangasinan
14.8,120.93,07/02/2024,09:00:00,Bulacan
13.35,123.73,13/07/2015,11:30:00,Albay
15.0719,120.5419,15/05/2021,03:46:00,Pampanga
8.15,123.85,02/09/2024,05:00:00,Misamis Occidental
14.7099,121.0997,26/03/2022,08:26:00,Metro Manila
14.4972,121.2864,06/06/2013,00:01:00,Rizal
8.5872,123.3408,13/09/2020,08:15:00,Zamboanga del Norte
13.9311,121.4233,13/12/2019,17:05:00,Quezon
16.46,120.59,31/01/2020,01:00:00,Benguet
6.0,121.0,17/03/2024,15:00:00,Sulu
8.82,125.1,25/09/2018,17:15:00,Misamis Oriental
14.07,120.63,10/09/2016,13:00:00,Batangas
10.12,123.63,15/03/2021,22:00:00,Cebu
14.92,121.05,26/11/2012,17:39:00,Bulacan
14.974,120.528,06/07/2020,15:00:00,Pampanga
9.3103,123.3081,14/07/2023,21:00:00,Negros Oriental
13.1619,123.6939,17/08/2019,11:53:00,Albay
14.5739,121.0039,29/03/2021,17:57:00,Metro Manila
14.83,120.73,09/08/2017,18:15:00,Bulacan
10.22,123.75,31/03/2022,08:45:00,Cebu
10.4929,123.4095,16/02/2012,10:00:00,Negros Occidental
15.5839,120.9189,31/05/2021,00:00:00,Nueva Ecija
14.5234,121.1536,14/11/2012,12:20:00,Rizal
10.8,122.97,22/07/2015,13:03:00,Negros Occidental
6.7,121.97,15/01/2012,13:31:00,Basilan
15.2742,120.5669,30/07/2015,08:00:00,Tarlac
14.97,120.63,18/05/2019,17:50:00,Pampanga
7.53,125.62,27/05/2020,08:30:00,Davao del Norte
13.846,121.206,27/12/2017,15:00:00,Batangas
15.6606,120.765,13/04/2010,11:00:00,Nueva Ecija
14.5998,120.9802,10/06/2020,09:00:00,Metro Manila
14.604,121.03,26/08/2023,10:00:00,Metro Manila
16.62,120.32,20/07/2012,03:00:00,La Union
15.22,120.67,29/05/2019,14:00:00,Pampanga
14.28,121.42,31/08/2016,08:00:00,Laguna
15.3122,120.9489,27/10/2020,12:30:00,Nueva Ecija
9.37,122.8,13/02/2015,15:34:00,Negros Oriental
17.4069,121.4425,21/09/2024,23:00:00,Kalinga
14.3854,121.029,11/12/2023,06:53:00,Metro Manila
15.0933,120.8283,04/03/2012,10:52:00,Pampanga
14.92,120.77,12/06/2011,14:50:00,Bulacan
14.88,120.47,09/04/2021,10:01:00,Bataan
6.4108,125.6144,29/10/2020,03:00:00,Davao Occidental
13.22,123.52,31/12/2010,15:00:00,Albay
7.19,124.53,25/04/2012,19:58:00,North Cotabato
14.9496,120.7587,02/11/2011,14:32:00,Pampanga
7.05,125.73,12/12/2012,07:03:00,Davao del Norte
7.1889,124.1839,09/08/2020,21:53:00,Maguindanao del Norte
10.1,122.87,23/04/2015,10:16:00,Negros Occidental
5.0292,119.7731,11/11/2013,22:23:00,Tawi-Tawi
15.0789,120.9419,23/06/2016,22:57:00,Bulacan
14.17,121.22,29/09/2023,16:28:00,Laguna
13.4231,123.4122,25/03/2014,09:30:00,Camarines Sur
14.8869,120.8569,14/11/2024,07:50:00,Bulacan
13.826,121.396,08/11/2018,13:59:00,Batangas
14.83,120.88,25/10/2013,08:42:00,Bulacan
8.3675,124.8656,18/03/2023,08:42:00,Bukidnon
16.07,120.4039,01/08/2017,08:00:00,Pangasinan
13.6964,123.06,14/07/2014,18:00:00,Camarines Sur
14.02,121.58,17/10/2017,08:15:00,Quezon
14.8769,120.2328,10/02/2023,02:25:00,Zambales
10.68,124.8,09/12/2020,12:30:00,Leyte
14.1142,122.9564,07/01/2023,09:00:00,Camarines Norte
18.1978,120.5936,09/09/2016,09:00:00,Ilocos Norte
14.6,121.0167,01/04/2018,04:00:00,Metro Manila
14.42,120.85,29/10/2022,12:30:00,Cavite
7.7306,125.1,11/11/2015,14:48:00,Bukidnon
13.3233,121.3028,31/08/2020,14:48:00,Oriental Mindoro
5.82,125.2,29/03/2014,16:49:00,Sarangani
